CodigoEstacion,NombreEstacion,Variable,Parametro,Fecha,Unidad,Valor,NivelAprobacion
44045010,SAN JOSE DE FRAGUA [44045010],TEMPERATURA,Temperatura del aire media mensual,2023-11-01 00:00,degC,26.1858974358974,Preliminar
44045010,SAN JOSE DE FRAGUA [44045010],TEMPERATURA,Temperatura del aire media mensual,2023-12-01 00:00,degC,25.7675257731959,Preliminar
46015020,SANTA ROSA CAGUAN [46015020],TEMPERATURA,Temperatura del aire media mensual,2018-01-01 00:00,degC,26.5152173913043,Preliminar
46015020,SANTA ROSA CAGUAN [46015020],TEMPERATURA,Temperatura del aire media mensual,2018-02-01 00:00,degC,28.7108768971333,Preliminar
46015020,SANTA ROSA CAGUAN [46015020],TEMPERATURA,Temperatura del aire media mensual,2018-03-01 00:00,degC,27.0407500000002,Preliminar
46015020,SANTA ROSA CAGUAN [46015020],TEMPERATURA,Temperatura del aire media mensual,2018-04-01 00:00,degC,26.6797222222222,Preliminar
46015020,SANTA ROSA CAGUAN [46015020],TEMPERATURA,Temperatura del aire media mensual,2018-05-01 00:00,degC,25.2850198412699,Preliminar
46015020,SANTA ROSA CAGUAN [46015020],TEMPERATURA,Temperatura del aire media mensual,2018-06-01 00:00,degC,24.218287037037,Preliminar
46015020,SANTA ROSA CAGUAN [46015020],TEMPERATURA,Temperatura del aire media mensual,2018-07-01 00:00,degC,24.5399305555556,Preliminar
46015020,SANTA ROSA CAGUAN [46015020],TEMPERATURA,Temperatura del aire media mensual,2018-08-01 00:00,degC,25.291442155309,Preliminar
46015020,SANTA ROSA CAGUAN [46015020],TEMPERATURA,Temperatura del aire media mensual,2018-09-01 00:00,degC,26.618887015177,Preliminar
46015020,SANTA ROSA CAGUAN [46015020],TEMPERATURA,Temperatura del aire media mensual,2018-10-01 00:00,degC,26.5110119047619,Preliminar
46015020,SANTA ROSA CAGUAN [46015020],TEMPERATURA,Temperatura del aire media mensual,2018-11-01 00:00,degC,27.128804347826,Preliminar
46015020,SANTA ROSA CAGUAN [46015020],TEMPERATURA,Temperatura del aire media mensual,2018-12-01 00:00,degC,26.815625,Preliminar
46015020,SANTA ROSA CAGUAN [46015020],TEMPERATURA,Temperatura del aire media mensual,2019-01-01 00:00,degC,27.2648237179487,Preliminar
46015020,SANTA ROSA CAGUAN [46015020],TEMPERATURA,Temperatura del aire media mensual,2019-02-01 00:00,degC,27.3950980392156,Preliminar
46015020,SANTA ROSA CAGUAN [46015020],TEMPERATURA,Temperatura del aire media mensual,2019-03-01 00:00,degC,26.2182291666667,Preliminar
46015020,SANTA ROSA CAGUAN [46015020],TEMPERATURA,Temperatura del aire media mensual,2019-04-01 00:00,degC,26.9200686106346,Preliminar
46015020,SANTA ROSA CAGUAN [46015020],TEMPERATURA,Temperatura del aire media mensual,2019-05-01 00:00,degC,25.915,Preliminar
46015020,SANTA ROSA CAGUAN [46015020],TEMPERATURA,Temperatura del aire media mensual,2019-06-01 00:00,degC,24.7301810865192,Preliminar
46015020,SANTA ROSA CAGUAN [46015020],TEMPERATURA,Temperatura del aire media mensual,2019-07-01 00:00,degC,24.2744166666666,Preliminar
46015020,SANTA ROSA CAGUAN [46015020],TEMPERATURA,Temperatura del aire media mensual,2019-08-01 00:00,degC,24.8042499999999,Preliminar
46015020,SANTA ROSA CAGUAN [46015020],TEMPERATURA,Temperatura del aire media mensual,2019-09-01 00:00,degC,26.0507936507936,Preliminar
46015020,SANTA ROSA CAGUAN [46015020],TEMPERATURA,Temperatura del aire media mensual,2019-10-01 00:00,degC,25.1997722095672,Preliminar
46015020,SANTA ROSA CAGUAN [46015020],TEMPERATURA,Temperatura del aire media mensual,2019-11-01 00:00,degC,26.2173719376392,Preliminar
46015020,SANTA ROSA CAGUAN [46015020],TEMPERATURA,Temperatura del aire media mensual,2019-12-01 00:00,degC,26.4254620123203,Preliminar
46015020,SANTA ROSA CAGUAN [46015020],TEMPERATURA,Temperatura del aire media mensual,2020-01-01 00:00,degC,26.3606015037594,Preliminar
46015020,SANTA ROSA CAGUAN [46015020],TEMPERATURA,Temperatura del aire media mensual,2020-02-01 00:00,degC,26.9638603696099,Preliminar
46015020,SANTA ROSA CAGUAN [46015020],TEMPERATURA,Temperatura del aire media mensual,2020-03-01 00:00,degC,27.2250405186387,Preliminar
46015020,SANTA ROSA CAGUAN [46015020],TEMPERATURA,Temperatura del aire media mensual,2020-04-01 00:00,degC,26.118863261944,Preliminar
